1555175949,0.504670262336731,-0.27654433250427246,0.8633121848106384,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5294906497001648,-0.25336581468582153,0.8483157753944397,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5371039509773254,-0.24641694128513336,0.8435160517692566,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5429953336715698,-0.24033215641975403,0.839735746383667,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5496957898139954,-0.23507700860500336,0.8353649377822876,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5555298328399658,-0.22988469898700714,0.8314965963363647,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5621639490127563,-0.2240256667137146,0.827025830745697,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.567939281463623,-0.21896305680274963,0.8230704665184021,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5736868381500244,-0.21395878493785858,0.8190747499465942,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5802209973335266,-0.2083093523979187,0.8144590854644775,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175949,0.5859079360961914,-0.20342566072940826,0.8103775978088379,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.5947864651679993,-0.19586056470870972,0.8038837313652039,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6003990173339844,-0.1911141276359558,0.7997005581855774,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6059821844100952,-0.18641901016235352,0.7954782247543335,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6123265624046326,-0.1811145842075348,0.7906049489974976,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6178457140922546,-0.1765257716178894,0.7862993478775024,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6241163015365601,-0.17134010791778564,0.781331479549408,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6295703053474426,-0.1668528914451599,0.776943564414978,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6349934339523315,-0.16241155564785004,0.7725175619125366,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6411531567573547,-0.157390758395195,0.7674129605293274,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6465092897415161,-0.1530446708202362,0.7629060745239258,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6548619866371155,-0.14630179107189178,0.7557485103607178,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6601361632347107,-0.14206473529338837,0.7511459589004517,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6653779745101929,-0.13786862790584564,0.7465066313743591,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6713286638259888,-0.13312219083309174,0.7411597967147827,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6765002608299255,-0.12901118397712708,0.7364423871040344,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.682370126247406,-0.12436006218194962,0.7310068607330322,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1555175950,0.6874703764915466,-0.1203307956457138,0.7262123823165894,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,False,False
